Date,Time,Temperature,Humidity,Wind Speed,Weather Condition,City
2024-12-09,03:00:00,0.3709899175068744,0.8125,0.5446950710108606,overcast clouds,London
2024-12-09,06:00:00,0.36457378551787345,0.7708333333333334,0.5380116959064328,overcast clouds,London
2024-12-09,09:00:00,0.35747021081576535,0.7604166666666666,0.5304928989139516,overcast clouds,London
2024-12-09,12:00:00,0.3714482126489459,0.6770833333333334,0.5538847117794488,overcast clouds,London
2024-12-09,15:00:00,0.35999083409715854,0.6875,0.507936507936508,light rain,London
2024-12-09,18:00:00,0.35403299725022913,0.6354166666666666,0.4761904761904762,broken clouds,London
2024-12-09,21:00:00,0.3558661778185151,0.5625,0.48036758563074355,overcast clouds,London
2024-12-10,00:00:00,0.3173693858845096,0.71875,0.42021720969089393,broken clouds,London
2024-12-10,03:00:00,0.3001833180568286,0.71875,0.39682539682539686,few clouds,London
2024-12-10,06:00:00,0.2914757103574702,0.7291666666666666,0.3767752715121137,few clouds,London
2024-12-10,09:00:00,0.29353803849679194,0.7291666666666666,0.3383458646616542,scattered clouds,London
2024-12-10,12:00:00,0.3453253895508708,0.6041666666666666,0.41019214703425233,few clouds,London
2024-12-10,15:00:00,0.344179651695692,0.5416666666666666,0.44611528822055146,broken clouds,London
2024-12-10,18:00:00,0.3100366636113657,0.6770833333333334,0.37343358395989984,scattered clouds,London
2024-12-10,21:00:00,0.31370302474793765,0.6666666666666666,0.2765246449456976,broken clouds,London
2024-12-11,00:00:00,0.3130155820348304,0.6979166666666666,0.279030910609858,broken clouds,London
2024-12-11,03:00:00,0.3118698441796517,0.71875,0.23893065998329158,overcast clouds,London
2024-12-11,06:00:00,0.3150779101741521,0.7083333333333334,0.22974101921470347,overcast clouds,London
2024-12-11,09:00:00,0.3244729605866178,0.6979166666666666,0.2055137844611529,overcast clouds,London
2024-12-11,12:00:00,0.3320348304307974,0.6979166666666666,0.1879699248120301,overcast clouds,London
2024-12-11,15:00:00,0.3393675527039413,0.71875,0.13617376775271514,overcast clouds,London
2024-12-11,18:00:00,0.34097158570119157,0.625,0.1854636591478697,overcast clouds,London
2024-12-06,21:00:00,0.37992667277726855,0.8125,0.3458646616541354,broken clouds,Paris
2024-12-07,00:00:00,0.3920714940421631,0.8229166666666666,0.46532999164578115,light rain,Paris
2024-12-07,03:00:00,0.4349220898258478,0.90625,0.5781119465329992,light rain,Paris
2024-12-07,06:00:00,0.45096241979835017,0.6458333333333334,0.5697577276524646,light rain,Paris
2024-12-07,09:00:00,0.40765352887259393,0.6041666666666666,0.5229741019214704,light rain,Paris
2024-12-07,12:00:00,0.3943629697525206,0.5625,0.6925647451963242,light rain,Paris
2024-12-07,15:00:00,0.3719065077910174,0.5729166666666666,0.6591478696741856,overcast clouds,Paris
2024-12-07,18:00:00,0.3228689275893675,0.875,0.6549707602339182,light rain,Paris
2024-12-07,21:00:00,0.346012832263978,0.8645833333333334,0.5179615705931496,moderate rain,Paris
2024-12-08,00:00:00,0.34967919340055,0.8541666666666666,0.44611528822055146,light rain,Paris
2024-12-08,03:00:00,0.3638863428047662,0.7604166666666666,0.4678362573099416,light rain,Paris
2024-12-08,06:00:00,0.36205316223648026,0.8020833333333334,0.6290726817042607,light rain,Paris
2024-12-08,09:00:00,0.3549495875343721,0.7708333333333334,0.5588972431077694,light rain,Paris
2024-12-08,12:00:00,0.34876260311640694,0.8645833333333334,0.3859649122807018,light rain,Paris
2024-12-08,15:00:00,0.3565536205316223,0.7916666666666666,0.6274018379281538,light rain,Paris
2024-12-08,18:00:00,0.33180568285976164,0.8541666666666666,0.4770258980785297,light rain,Paris
2024-12-08,21:00:00,0.3281393217231897,0.7604166666666666,0.42606516290726826,overcast clouds,Paris
2024-12-09,00:00:00,0.29903758020164983,0.7604166666666666,0.43024227234753554,overcast clouds,Paris
2024-12-09,03:00:00,0.31324472960586613,0.7708333333333334,0.45781119465329995,overcast clouds,Paris
2024-12-09,06:00:00,0.3189734188817598,0.8645833333333334,0.4711779448621555,overcast clouds,Paris
2024-12-09,09:00:00,0.3148487626031164,0.6979166666666666,0.5196324143692566,overcast clouds,Paris
2024-12-09,12:00:00,0.32493125572868925,0.65625,0.46700083542188814,overcast clouds,Paris
2024-12-09,15:00:00,0.3299725022914757,0.6666666666666666,0.49540517961570596,overcast clouds,Paris
2024-12-09,18:00:00,0.31370302474793765,0.65625,0.4778613199665832,overcast clouds,Paris
2024-12-09,21:00:00,0.3029330889092575,0.75,0.49289891395154556,overcast clouds,Paris
2024-12-10,00:00:00,0.2933088909257562,0.75,0.44695071010860493,overcast clouds,Paris
2024-12-10,03:00:00,0.28689275893675525,0.71875,0.4427736006683376,overcast clouds,Paris
2024-12-10,06:00:00,0.2651237396883593,0.7395833333333334,0.4544695071010861,overcast clouds,Paris
2024-12-10,09:00:00,0.24999999999999997,0.7291666666666666,0.4661654135338346,overcast clouds,Paris
2024-12-10,12:00:00,0.2763519706691109,0.6875,0.3901420217209692,overcast clouds,Paris
2024-12-10,15:00:00,0.2832263978001833,0.6875,0.3876357560568087,overcast clouds,Paris
2024-12-10,18:00:00,0.2529789184234647,0.78125,0.3801169590643276,overcast clouds,Paris
2024-12-10,21:00:00,0.2582493125572869,0.71875,0.33333333333333337,scattered clouds,Paris
2024-12-11,00:00:00,0.2438130155820348,0.7916666666666666,0.30075187969924816,scattered clouds,Paris
2024-12-11,03:00:00,0.2456461961503208,0.7708333333333334,0.2773600668337511,broken clouds,Paris
2024-12-11,06:00:00,0.2598533455545371,0.7708333333333334,0.2406015037593985,broken clouds,Paris
2024-12-11,09:00:00,0.28024747937671857,0.7604166666666666,0.25563909774436094,overcast clouds,Paris
2024-12-11,12:00:00,0.3189734188817598,0.71875,0.25563909774436094,overcast clouds,Paris
2024-12-11,15:00:00,0.328826764436297,0.6875,0.279030910609858,overcast clouds,Paris
2024-12-11,18:00:00,0.32676443629697527,0.6875,0.2723475355054303,overcast clouds,Paris
2024-12-06,21:00:00,0.4005499541704858,0.49999999999999994,0.4720133667502089,clear sky,Tokyo
2024-12-07,00:00:00,0.3998625114573785,0.4583333333333333,0.24561403508771934,scattered clouds,Tokyo
2024-12-07,03:00:00,0.4181943171402383,0.35416666666666663,0.17376775271512115,scattered clouds,Tokyo
2024-12-07,06:00:00,0.4342346471127406,0.3333333333333333,0.2055137844611529,broken clouds,Tokyo
2024-12-07,09:00:00,0.4218606782768103,0.38541666666666663,0.4427736006683376,broken clouds,Tokyo
2024-12-07,12:00:00,0.3877176901924839,0.41666666666666663,0.4444444444444445,overcast clouds,Tokyo
2024-12-07,15:00:00,0.3670944087992667,0.4791666666666666,0.32414369256474523,overcast clouds,Tokyo
2024-12-07,18:00:00,0.3528872593950504,0.4270833333333333,0.26065162907268175,overcast clouds,Tokyo
2024-12-07,21:00:00,0.35265811182401463,0.43749999999999994,0.14870509607351715,overcast clouds,Tokyo
2024-12-08,00:00:00,0.37488542621448206,0.5104166666666666,0.15037593984962408,broken clouds,Tokyo
2024-12-08,03:00:00,0.46791934005499536,0.23958333333333334,0.19298245614035092,few clouds,Tokyo
2024-12-08,06:00:00,0.4594408799266727,0.21874999999999997,0.7861319966583126,broken clouds,Tokyo
2024-12-08,09:00:00,0.4104032997250229,0.29166666666666663,0.8538011695906433,overcast clouds,Tokyo
2024-12-08,12:00:00,0.37717690192483955,0.3333333333333333,0.7944862155388472,scattered clouds,Tokyo
2024-12-08,15:00:00,0.3675527039413382,0.31249999999999994,0.8629908103592315,clear sky,Tokyo
2024-12-08,18:00:00,0.34945004582951417,0.34374999999999994,0.6274018379281538,clear sky,Tokyo
2024-12-08,21:00:00,0.33020164986251144,0.3958333333333333,0.37343358395989984,clear sky,Tokyo
2024-12-09,00:00:00,0.3515123739688359,0.32291666666666663,0.30827067669172936,clear sky,Tokyo
2024-12-09,03:00:00,0.40077910174152154,0.2708333333333333,0.15538847117794488,few clouds,Tokyo
2024-12-09,06:00:00,0.4326306141154903,0.40624999999999994,0.3249791144527987,clear sky,Tokyo
2024-12-09,09:00:00,0.42140238313473877,0.5729166666666666,0.14870509607351715,few clouds,Tokyo
2024-12-09,12:00:00,0.4140696608615948,0.4791666666666666,0.19966583124477866,clear sky,Tokyo
2024-12-09,15:00:00,0.3790100824931255,0.37499999999999994,0.33583959899749377,broken clouds,Tokyo
2024-12-09,18:00:00,0.3581576535288725,0.3958333333333333,0.3959899749373434,broken clouds,Tokyo
2024-12-09,21:00:00,0.3558661778185151,0.40624999999999994,0.3458646616541354,overcast clouds,Tokyo
2024-12-10,00:00:00,0.3693858845096242,0.3958333333333333,0.3350041771094403,broken clouds,Tokyo
2024-12-10,03:00:00,0.42483959670027494,0.3020833333333333,0.2188805346700084,clear sky,Tokyo
2024-12-10,06:00:00,0.4491292392300641,0.28124999999999994,0.04594820384294069,clear sky,Tokyo
2024-12-10,09:00:00,0.44821264894592117,0.29166666666666663,0.035923141186299086,clear sky,Tokyo
2024-12-10,12:00:00,0.4324014665444546,0.34374999999999994,0.1470342522974102,clear sky,Tokyo
2024-12-10,15:00:00,0.4124656278643446,0.4270833333333333,0.13533834586466167,few clouds,Tokyo
2024-12-10,18:00:00,0.3861136571952337,0.41666666666666663,0.1729323308270677,broken clouds,Tokyo
2024-12-10,21:00:00,0.3824472960586618,0.37499999999999994,0.1311612364243943,overcast clouds,Tokyo
2024-12-11,00:00:00,0.3950504124656279,0.3645833333333333,0.1829573934837093,overcast clouds,Tokyo
2024-12-11,03:00:00,0.4310265811182401,0.34374999999999994,0.18379281537176273,overcast clouds,Tokyo
2024-12-11,06:00:00,0.4665444546287809,0.3020833333333333,0.10860484544695073,broken clouds,Tokyo
2024-12-11,09:00:00,0.4452337305224564,0.3333333333333333,0.6833751044277361,scattered clouds,Tokyo
2024-12-11,12:00:00,0.3872593950504124,0.3020833333333333,0.7192982456140352,scattered clouds,Tokyo
2024-12-11,15:00:00,0.3576993583868011,0.3020833333333333,0.8020050125313284,clear sky,Tokyo
2024-12-11,18:00:00,0.34120073327222733,0.3020833333333333,0.7827903091060986,scattered clouds,Tokyo
2024-12-06,21:00:00,0.32676443629697527,0.9270833333333334,0.14118629908103594,light rain,Berlin
2024-12-07,00:00:00,0.3194317140238313,0.9270833333333334,0.23391812865497078,light rain,Berlin
2024-12-07,03:00:00,0.3198900091659028,0.9166666666666666,0.2723475355054303,light rain,Berlin
2024-12-07,06:00:00,0.3194317140238313,0.9375,0.23308270676691734,overcast clouds,Berlin
2024-12-07,09:00:00,0.3253895508707607,0.8229166666666666,0.3199665831244779,overcast clouds,Berlin
2024-12-07,12:00:00,0.32241063244729606,0.6770833333333334,0.3884711779448622,overcast clouds,Berlin
2024-12-07,15:00:00,0.31966086159486706,0.75,0.36675020885547205,light rain,Berlin
2024-12-07,18:00:00,0.3036205316223648,0.8645833333333334,0.343358395989975,light rain,Berlin
2024-12-07,21:00:00,0.2992667277726856,0.9166666666666666,0.27819548872180455,light rain,Berlin
2024-12-08,00:00:00,0.3045371219065078,0.9166666666666666,0.19465329991645786,light rain,Berlin
2024-12-08,03:00:00,0.306141154903758,0.9166666666666666,0.16624895572263992,overcast clouds,Berlin
2024-12-08,06:00:00,0.305224564619615,0.90625,0.18128654970760236,overcast clouds,Berlin
2024-12-08,09:00:00,0.3017873510540788,0.9166666666666666,0.2188805346700084,light rain,Berlin
2024-12-08,12:00:00,0.2976626947754354,0.875,0.2639933166248956,light rain,Berlin
2024-12-08,15:00:00,0.2917048579285059,0.8020833333333334,0.32581453634085217,overcast clouds,Berlin
2024-12-08,18:00:00,0.26168652612282306,0.8541666666666666,0.34502923976608196,overcast clouds,Berlin
2024-12-08,21:00:00,0.27520623281393214,0.7916666666666666,0.3408521303258146,overcast clouds,Berlin
2024-12-09,00:00:00,0.26443629697525206,0.7916666666666666,0.3609022556390978,overcast clouds,Berlin
2024-12-09,03:00:00,0.25733272227314385,0.8333333333333334,0.2923976608187135,overcast clouds,Berlin
2024-12-09,06:00:00,0.2589367552703941,0.8645833333333334,0.2840434419381788,overcast clouds,Berlin
2024-12-09,09:00:00,0.2901008249312557,0.9166666666666666,0.431077694235589,overcast clouds,Berlin
2024-12-09,12:00:00,0.3017873510540788,0.7604166666666666,0.47535505430242275,overcast clouds,Berlin
2024-12-09,15:00:00,0.2933088909257562,0.7708333333333334,0.4770258980785297,overcast clouds,Berlin
2024-12-09,18:00:00,0.28780934922089824,0.7708333333333334,0.44695071010860493,overcast clouds,Berlin
2024-12-09,21:00:00,0.28162236480293307,0.8229166666666666,0.431077694235589,overcast clouds,Berlin
2024-12-10,00:00:00,0.26397800183318054,0.9479166666666666,0.407685881370092,overcast clouds,Berlin
2024-12-10,03:00:00,0.2603116406966086,0.8645833333333334,0.34920634920634924,light rain,Berlin
2024-12-10,06:00:00,0.2646654445462878,0.7916666666666666,0.2940685045948204,light rain,Berlin
2024-12-10,09:00:00,0.2719981668194317,0.875,0.27568922305764415,overcast clouds,Berlin
2024-12-10,12:00:00,0.28528872593950505,0.8645833333333334,0.23809523809523814,overcast clouds,Berlin
2024-12-10,15:00:00,0.2857470210815765,0.875,0.24644945697577275,overcast clouds,Berlin
2024-12-10,18:00:00,0.2832263978001833,0.875,0.23893065998329158,overcast clouds,Berlin
2024-12-10,21:00:00,0.2813932172318973,0.8854166666666666,0.22222222222222227,overcast clouds,Berlin
2024-12-11,00:00:00,0.2784142988084326,0.7604166666666666,0.22055137844611533,overcast clouds,Berlin
2024-12-11,03:00:00,0.26993583868010995,0.7916666666666666,0.19298245614035092,overcast clouds,Berlin
2024-12-11,06:00:00,0.2685609532538955,0.7916666666666666,0.1294903926482874,overcast clouds,Berlin
2024-12-11,09:00:00,0.27956003666361134,0.7395833333333334,0.14285714285714288,overcast clouds,Berlin
2024-12-11,12:00:00,0.28918423464711274,0.6666666666666666,0.08103592314118631,overcast clouds,Berlin
2024-12-11,15:00:00,0.2978918423464711,0.6145833333333334,0.19883040935672516,overcast clouds,Berlin
2024-12-11,18:00:00,0.27818515123739684,0.6770833333333334,0.15288220551378448,overcast clouds,Berlin
2024-12-06,21:00:00,0.7007332722273144,0.8958333333333334,0.2314118629908104,light rain,Sydney
2024-12-07,00:00:00,0.7568744271310724,0.7604166666666666,0.3475355054302423,overcast clouds,Sydney
2024-12-07,03:00:00,0.8157653528872594,0.6458333333333334,0.22055137844611533,overcast clouds,Sydney
2024-12-07,06:00:00,0.8618240146654444,0.5625,0.2798663324979115,light rain,Sydney
2024-12-07,09:00:00,0.7396883593033914,0.7395833333333334,0.4369256474519633,light rain,Sydney
2024-12-07,12:00:00,0.7550412465627865,0.78125,0.380952380952381,light rain,Sydney
2024-12-07,15:00:00,0.7105866177818515,0.8645833333333334,0.19214703425229743,overcast clouds,Sydney
2024-12-07,18:00:00,0.6629239230064161,0.9479166666666666,0.30075187969924816,scattered clouds,Sydney
2024-12-07,21:00:00,0.708295142071494,0.8229166666666666,0.2573099415204679,few clouds,Sydney
2024-12-08,00:00:00,0.7637488542621448,0.7291666666666666,0.3533834586466166,few clouds,Sydney
2024-12-08,03:00:00,0.6931714023831347,0.78125,0.6892230576441104,broken clouds,Sydney
2024-12-08,06:00:00,0.6468835930339139,0.7604166666666666,0.507936507936508,broken clouds,Sydney
2024-12-08,09:00:00,0.6299266727772685,0.7708333333333334,0.3517126148705096,overcast clouds,Sydney
2024-12-08,12:00:00,0.615032080659945,0.8229166666666666,0.2564745196324144,light rain,Sydney
2024-12-08,15:00:00,0.6060953253895509,0.8541666666666666,0.24227234753550544,light rain,Sydney
2024-12-08,18:00:00,0.6072410632447296,0.84375,0.25062656641604014,light rain,Sydney
2024-12-08,21:00:00,0.6333638863428047,0.7604166666666666,0.26566416040100255,overcast clouds,Sydney
2024-12-09,00:00:00,0.6551329055912006,0.75,0.36173767752715125,overcast clouds,Sydney
2024-12-09,03:00:00,0.6560494958753438,0.7604166666666666,0.3951545530492899,overcast clouds,Sydney
2024-12-09,06:00:00,0.6608615948670944,0.75,0.4987468671679198,overcast clouds,Sydney
2024-12-09,09:00:00,0.6455087076076993,0.8020833333333334,0.3784461152882206,overcast clouds,Sydney
2024-12-09,12:00:00,0.6420714940421631,0.84375,0.2949039264828739,light rain,Sydney
2024-12-09,15:00:00,0.6379468377635197,0.8958333333333334,0.13617376775271514,light rain,Sydney
2024-12-09,18:00:00,0.638634280476627,0.9166666666666666,0.14118629908103594,light rain,Sydney
2024-12-09,21:00:00,0.6835472043996333,0.8020833333333334,0.126984126984127,broken clouds,Sydney
2024-12-10,00:00:00,0.7967461044912924,0.4791666666666666,0.04260651629072682,broken clouds,Sydney
2024-12-10,03:00:00,0.8283684692942255,0.43749999999999994,0.4135338345864662,clear sky,Sydney
2024-12-10,06:00:00,0.7511457378551787,0.6145833333333334,0.33918128654970764,clear sky,Sydney
2024-12-10,09:00:00,0.6883593033913841,0.8333333333333334,0.30659983291562243,broken clouds,Sydney
2024-12-10,12:00:00,0.6587992667277727,0.8333333333333334,0.42690058479532167,light rain,Sydney
2024-12-10,15:00:00,0.6436755270394133,0.8541666666666666,0.3767752715121137,broken clouds,Sydney
2024-12-10,18:00:00,0.6235105407882676,0.8854166666666666,0.2873851294903927,scattered clouds,Sydney
2024-12-10,21:00:00,0.6569660861594867,0.7916666666666666,0.29156223893066,scattered clouds,Sydney
2024-12-11,00:00:00,0.6824014665444545,0.71875,0.34419381787802844,scattered clouds,Sydney
2024-12-11,03:00:00,0.7055453712190651,0.6666666666666666,0.5121136173767754,broken clouds,Sydney
2024-12-11,06:00:00,0.6732355637030247,0.6875,0.456140350877193,broken clouds,Sydney
2024-12-11,09:00:00,0.6464252978918423,0.7395833333333334,0.36675020885547205,overcast clouds,Sydney
2024-12-11,12:00:00,0.6283226397800183,0.75,0.279030910609858,light rain,Sydney
2024-12-11,15:00:00,0.6237396883593034,0.75,0.1904761904761905,overcast clouds,Sydney
2024-12-11,18:00:00,0.6164069660861595,0.78125,0.17376775271512115,light rain,Sydney
2024-12-06,21:00:00,0.7263978001833181,0.20833333333333334,0.152046783625731,clear sky,Los Angeles
2024-12-07,00:00:00,0.7009624197983501,0.22916666666666666,0.12531328320802007,clear sky,Los Angeles
2024-12-07,03:00:00,0.6423006416131989,0.17708333333333334,0.1044277360066834,clear sky,Los Angeles
2024-12-07,06:00:00,0.6186984417965169,0.10416666666666666,0.15956558061821222,clear sky,Los Angeles
2024-12-07,09:00:00,0.5994500458295141,0.08333333333333334,0.16290726817042606,clear sky,Los Angeles
2024-12-07,12:00:00,0.5822639780018332,0.08333333333333334,0.08604845446950712,clear sky,Los Angeles
2024-12-07,15:00:00,0.5685151237396884,0.09375,0.10526315789473686,clear sky,Los Angeles
2024-12-07,18:00:00,0.6732355637030247,0.06249999999999999,0.0,clear sky,Los Angeles
2024-12-07,21:00:00,0.7378551787351054,0.052083333333333336,0.18128654970760236,clear sky,Los Angeles
2024-12-08,00:00:00,0.6736938588450962,0.10416666666666666,0.24477861319966587,clear sky,Los Angeles
2024-12-08,03:00:00,0.6040329972502291,0.21874999999999997,0.022556390977443615,clear sky,Los Angeles
2024-12-08,06:00:00,0.581576535288726,0.21874999999999997,0.08270676691729324,clear sky,Los Angeles
2024-12-08,09:00:00,0.5563703024747937,0.26041666666666663,0.13784461152882208,broken clouds,Los Angeles
2024-12-08,12:00:00,0.5281851512373968,0.3958333333333333,0.0659983291562239,broken clouds,Los Angeles
2024-12-08,15:00:00,0.5249770852428964,0.41666666666666663,0.1244778613199666,overcast clouds,Los Angeles
2024-12-08,18:00:00,0.5985334555453712,0.19791666666666666,0.14619883040935674,overcast clouds,Los Angeles
2024-12-08,21:00:00,0.6303849679193401,0.26041666666666663,0.18212197159565585,overcast clouds,Los Angeles
2024-12-09,00:00:00,0.6099908340971585,0.37499999999999994,0.16791979949874689,overcast clouds,Los Angeles
2024-12-09,03:00:00,0.5485792850595783,0.53125,0.12781954887218047,broken clouds,Los Angeles
2024-12-09,06:00:00,0.5201649862511457,0.6041666666666666,0.10609857978279033,scattered clouds,Los Angeles
2024-12-09,09:00:00,0.5034372135655362,0.65625,0.08771929824561406,few clouds,Los Angeles
2024-12-09,12:00:00,0.49106324472960583,0.65625,0.046783625730994156,clear sky,Los Angeles
2024-12-09,15:00:00,0.48281393217231894,0.6458333333333334,0.04594820384294069,clear sky,Los Angeles
2024-12-09,18:00:00,0.5643904674610449,0.49999999999999994,0.0685045948203843,clear sky,Los Angeles
2024-12-09,21:00:00,0.6445921173235564,0.31249999999999994,0.11779448621553885,clear sky,Los Angeles
2024-12-10,00:00:00,0.6356553620531622,0.34374999999999994,0.2255639097744361,clear sky,Los Angeles
2024-12-10,03:00:00,0.5508707607699358,0.46874999999999994,0.09523809523809525,clear sky,Los Angeles
2024-12-10,06:00:00,0.5522456461961504,0.2708333333333333,0.12865497076023394,clear sky,Los Angeles
2024-12-10,09:00:00,0.5407882676443629,0.09375,0.18212197159565585,clear sky,Los Angeles
2024-12-10,12:00:00,0.5197066911090742,0.041666666666666664,0.15538847117794488,clear sky,Los Angeles
2024-12-10,15:00:00,0.5011457378551787,0.041666666666666664,0.17376775271512115,clear sky,Los Angeles
2024-12-10,18:00:00,0.6189275893675527,0.010416666666666664,0.15371762740183795,clear sky,Los Angeles
2024-12-10,21:00:00,0.6993583868010999,0.0,0.07852965747702591,clear sky,Los Angeles
2024-12-11,00:00:00,0.6876718606782768,0.0,0.1044277360066834,clear sky,Los Angeles
2024-12-11,03:00:00,0.574243813015582,0.020833333333333336,0.2990810359231412,clear sky,Los Angeles
2024-12-11,06:00:00,0.5417048579285059,0.020833333333333336,0.2514619883040936,few clouds,Los Angeles
2024-12-11,09:00:00,0.5203941338221815,0.010416666666666664,0.24310776942355894,overcast clouds,Los Angeles
2024-12-11,12:00:00,0.5027497708524289,0.020833333333333336,0.24644945697577275,overcast clouds,Los Angeles
2024-12-11,15:00:00,0.5025206232813932,0.010416666666666664,0.241436925647452,overcast clouds,Los Angeles
2024-12-11,18:00:00,0.6054078826764436,0.0,0.15622389306599835,overcast clouds,Los Angeles
2024-12-06,21:00:00,0.07378551787351054,0.65625,0.4160401002506266,overcast clouds,Moscow
2024-12-07,00:00:00,0.0604949587534372,0.78125,0.42439431913116127,light snow,Moscow
